member_id,age,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
70426101,64,13425,13425,13425,36 months,BAT2803411,15.41,D,D1,Owner,10+ years,MORTGAGE,180000,Source Verified,n,NULL,small_business,Business,494xx,MI,7.62,0,0,54,27,8,10,6089,55.9,15,f,160.91,0,0,0,0,61,INDIVIDUAL,NULL,4th week,0,5391,308441,10900,0
27048693,26,17000,17000,17000,36 months,BAT2333412,11.67,B,B4,welder,1 year,RENT,50000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,539xx,WI,10.87,0,2,64,52,9,2,4390,52.9,43,w,2108.96,0,0,0,0,65,INDIVIDUAL,NULL,65th week,0,3350,23903,8300,1
73516052,33,15000,15000,15000,36 months,NULL,15.77,D,D1,Court specialist,8 years,OWN,30000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,350xx,AL,18.84,0,0,31,87,7,1,7530,67.2,14,w,0,0,0,0,0,31,INDIVIDUAL,NULL,NAth week,0,0,12319,11200,0
32097936,50,16000,16000,16000,60 months,BAT2078974,10.15,B,B2,supervisor,4 years,MORTGAGE,75000,Not Verified,n,NULL,credit_card,Credit card refinancing,085xx,NJ,10.86,1,0,4,34,29,1,13210,40.2,47,w,1840.35,0,0,0,0,36,INDIVIDUAL,NULL,65th week,0,0,239607,32900,0
64637254,47,21000,21000,21000,36 months,BAT4271519,12.29,C,C1,P&A Director,10+ years,MORTGAGE,80000,Verified,n,NULL,medical,Medical expenses,471xx,IN,22.44,0,0,68,48,9,5,15967,66.5,13,f,815.93,0,0,0,0,68,INDIVIDUAL,NULL,17th week,0,0,180677,24000,0
37107317,39,12000,12000,12000,60 months,BAT2558388,15.59,D,D1,Supervisor HR Support Center,10+ years,MORTGAGE,57000,Not Verified,n,NULL,home_improvement,Home improvement,240xx,VA,15.87,0,0,42,72,12,1,3458,98.8,25,w,2006.11,0,0,0,0,42,INDIVIDUAL,NULL,61th week,0,2405,198958,3500,0
27059122,52,4000,4000,4000,36 months,BAT2333412,9.17,B,B1,Medical Assistant,6 years,RENT,40000,Not Verified,n,NULL,credit_card,Credit card refinancing,142xx,NY,22.53,2,5,12,112,19,1,4651,24,23,w,414.92,0,0,0,0,22,INDIVIDUAL,NULL,74th week,0,70,32273,19510,0
18353979,31,4000,4000,4000,36 months,NULL,13.35,C,C2,shop foreman,10+ years,MORTGAGE,63000,Not Verified,n,NULL,home_improvement,Home improvement,563xx,MN,15.68,0,0,40,43,8,1,4477,42.2,30,w,661.05,0,0,0,0,44,INDIVIDUAL,NULL,83th week,0,0,21231,10600,0
26368961,50,7000,7000,7000,36 months,BAT2333412,10.99,B,B3,EEO Compliance Manager,10+ years,OWN,92500,Source Verified,n,NULL,debt_consolidation,Debt consolidation,463xx,IN,23.31,3,0,20,25,9,2,15042,66.6,35,f,874.57,0,0,0,0,20,INDIVIDUAL,NULL,74th week,0,0,40804,22600,0
10428681,47,18825,18825,18825,36 months,BAT2575549,13.67,B,B5,lead case manager,2 years,RENT,90000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,361xx,AL,11.27,1,2,21,97,14,1,3483,74.1,27,w,2816.78,0,0,0,0,21,INDIVIDUAL,NULL,69th week,0,0,27876,4700,0
43252064,30,8200,8200,8200,36 months,BAT5924421,16.49,D,D3,Psychologist,5 years,RENT,115368.9,Verified,n,NULL,debt_consolidation,Debt consolidation,941xx,CA,7.53,0,1,53,69,24,2,4387,22.5,62,w,1092.07,0,0,0,0,53,INDIVIDUAL,NULL,48th week,0,530,355893,19500,0
46756747,32,6950,6950,6950,36 months,BAT4136152,14.65,C,C5,elevator operator,10+ years,RENT,44000,Not Verified,n,NULL,credit_card,Credit card refinancing,100xx,NY,9.87,1,2,14,50,11,1,5399,43,24,f,687.92,0,0,0,0,63,INDIVIDUAL,NULL,39th week,0,0,174669,12450,0
52325624,36,28000,28000,28000,60 months,NULL,14.65,C,C5,sr mortgage banker,10+ years,MORTGAGE,175000,Source Verified,n,NULL,home_improvement,Home improvement,234xx,VA,5.39,0,0,60,72,9,1,2752,7.3,48,w,2252.35,0,0,0,0,60,INDIVIDUAL,NULL,31th week,0,0,40746,37800,0
72240305,46,10000,10000,10000,36 months,BAT2803411,9.17,B,B2,Residential Real Estate Sales,5 years,MORTGAGE,85000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,760xx,TX,4.72,0,0,64,67,11,1,14283,64,35,w,66.23,0,0,0,0,64,INDIVIDUAL,NULL,4th week,0,82,14283,22300,0
59801123,45,20000,20000,20000,60 months,NULL,13.99,C,C4,painter,10+ years,MORTGAGE,80000,Not Verified,n,NULL,home_improvement,Home improvement,672xx,KS,24.87,1,0,14,63,11,1,1674,22.6,42,w,1107.37,0,0,0,0,72,INDIVIDUAL,NULL,22th week,0,0,116126,7400,0
11617702,37,15250,15250,15250,36 months,BAT5629144,17.57,D,D2,NULL,10+ years,MORTGAGE,130000,Verified,n,NULL,small_business,Business,553xx,MN,6.95,0,1,56,89,7,6,5682,54.1,18,f,3893.54,0,0,0,0,56,INDIVIDUAL,NULL,104th week,0,0,243777,10500,0
73485112,58,10525,10525,10525,36 months,NULL,17.97,D,D4,Teacher,10+ years,MORTGAGE,88000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,103xx,NY,8.11,0,3,32,63,11,1,6871,49,20,w,0,0,0,0,0,101,INDIVIDUAL,NULL,NAth week,0,0,13884,13970,0
65517059,59,12000,12000,12000,36 months,BAT2252229,12.29,C,C1,Maintenance,10+ years,MORTGAGE,50000,Not Verified,n,NULL,credit_card,Credit card refinancing,608xx,IL,10.11,6,2,35,78,11,1,20874,62,13,w,5.33,0,0,0,3,9,INDIVIDUAL,NULL,0th week,0,1630,46963,33475,1
20817845,28,9100,9100,9100,36 months,BAT3193689,18.24,D,D5,Secretary,5 years,RENT,55000,Source Verified,n,NULL,major_purchase,Major purchase,085xx,NJ,13.79,1,2,8,82,15,1,3445,41.5,19,w,1172.95,0,0,0,0,8,INDIVIDUAL,NULL,39th week,0,0,183682,8300,1
71317779,48,20000,20000,19750,60 months,BAT2803411,14.48,C,C5,Medical record diredtor,10+ years,MORTGAGE,85000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,104xx,NY,15.92,1,2,22,91,23,1,20206,89,38,f,225.24,0,0,0,0,28,INDIVIDUAL,NULL,4th week,0,0,436670,22700,0
41440662,55,35000,35000,35000,36 months,BAT4694572,19.24,E,E2,"Director, University Psychological Clini",5 years,RENT,119000,Verified,n,NULL,debt_consolidation,Debt consolidation,481xx,MI,11.35,1,5,21,28,13,1,6391,14.9,35,f,5829.58,0,0,0,0,38,INDIVIDUAL,NULL,52th week,0,0,235352,42800,0
58105499,37,4000,4000,4000,36 months,BAT3873588,12.29,C,C1,Administrative Assistant,1 year,RENT,42608,Not Verified,n,NULL,debt_consolidation,Debt consolidation,986xx,WA,16.45,0,1,68,32,10,1,2869,29,21,w,228.67,0,0,0,0,29,INDIVIDUAL,NULL,26th week,0,0,20761,9850,0
10116941,41,5125,5125,5125,36 months,NULL,14.3,C,C1,NULL,n/a,MORTGAGE,25000,Verified,n,NULL,debt_consolidation,Personal Loan,488xx,MI,18.48,1,0,16,66,5,1,3100,62,34,f,954.08,0,0,0,0,69,INDIVIDUAL,NULL,91th week,0,0,71978,5000,1
16713053,35,7000,7000,7000,36 months,BAT5489674,11.99,B,B3,Sales,6 years,OWN,95000,Not Verified,n,NULL,home_improvement,Home improvement,957xx,CA,12.7,0,1,61,62,8,1,6174,55.6,24,w,1070.98,0,0,0,0,61,INDIVIDUAL,NULL,87th week,0,0,372811,11100,0
72007459,34,10000,10000,10000,36 months,NULL,10.64,B,B4,Realtor,7 years,RENT,35000,Not Verified,n,NULL,credit_card,Credit card refinancing,945xx,CA,11.69,0,0,66,76,12,1,4969,22.9,34,w,0,0,0,0,0,81,INDIVIDUAL,NULL,NAth week,0,0,6813,21700,0
34130944,43,15000,15000,15000,36 months,BAT2078974,6.49,A,A2,Architect,10+ years,MORTGAGE,51250,Source Verified,n,NULL,home_improvement,Home improvement,329xx,FL,3.47,1,0,18,37,11,2,6597,15.9,27,f,939.94,0,0,0,0,18,INDIVIDUAL,NULL,65th week,0,734,152333,41600,0
48062926,59,10000,10000,10000,36 months,BAT1104812,9.99,B,B3,Lineman,10+ years,MORTGAGE,85000,Verified,n,NULL,debt_consolidation,Debt consolidation,010xx,MA,4.55,1,0,17,72,6,3,5945,37.6,10,w,665,0,0,0,0,17,INDIVIDUAL,NULL,39th week,0,0,169144,15800,0
16571184,50,20000,20000,20000,36 months,BAT5489674,12.99,B,B5,Owner / Manager,5 years,MORTGAGE,80000,Verified,n,NULL,debt_consolidation,Debt consolidation,857xx,AZ,11.13,1,1,21,113,8,1,8885,57.7,27,f,3432.09,0,0,0,0,40,INDIVIDUAL,NULL,91th week,0,0,21783,15400,0
49574494,37,17000,17000,17000,36 months,BAT1104812,7.89,A,A5,Paramedic,6 years,MORTGAGE,60000,Source Verified,n,NULL,credit_card,Credit card refinancing,298xx,SC,21.1,1,0,13,54,10,1,12650,43.5,23,w,830.74,0,0,0,0,66,INDIVIDUAL,NULL,39th week,0,0,36030,29100,0
57395069,35,30000,30000,30000,60 months,NULL,14.65,C,C5,Factory Sales Representative,3 years,MORTGAGE,120000,Verified,n,NULL,debt_consolidation,Debt consolidation,773xx,TX,22.93,1,1,17,88,13,1,25161,67.5,26,w,2109.43,0,0,0,0,49,INDIVIDUAL,NULL,26th week,0,168,257165,37300,0
55317660,50,11950,11950,11950,36 months,BAT3726927,12.69,C,C2,Border patrol agent,2 years,RENT,70000,Verified,n,NULL,credit_card,Credit card refinancing,785xx,TX,30.65,1,2,25,60,15,1,2518,22,32,f,814.13,0,0,0,0,90,INDIVIDUAL,NULL,31th week,0,0,30777,11580,0
65491174,36,4500,4500,4500,36 months,BAT2252229,17.86,D,D5,Substitute Teacher,9 years,MORTGAGE,32000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,431xx,OH,23.44,0,3,68,36,10,1,5148,73,21,f,198.31,0,0,0,0,94,INDIVIDUAL,NULL,13th week,0,0,17002,7050,0
11690241,41,10000,10000,10000,36 months,BAT5629144,17.57,D,D2,firefighter,10+ years,MORTGAGE,70000,Verified,n,NULL,debt_consolidation,debt consolidation,027xx,MA,16.82,0,4,68,72,14,1,9416,59.2,46,f,1201.39,0,0,0,0,80,INDIVIDUAL,NULL,43th week,0,0,44852,15900,1
26557576,28,5000,5000,5000,36 months,NULL,17.57,D,D4,Clerk,10+ years,MORTGAGE,55574,Not Verified,n,NULL,other,Other,604xx,IL,24.85,0,0,62,29,5,2,5319,86,18,f,1016.16,0,0,0,0,101,INDIVIDUAL,NULL,74th week,0,0,41659,6175,0
62373096,42,3400,3400,3400,36 months,BAT1780517,9.17,B,B2,NULL,n/a,MORTGAGE,43000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,609xx,IL,9.21,0,1,53,40,4,1,2318,58,26,w,98.4,0,0,0,0,36,INDIVIDUAL,NULL,17th week,0,0,11269,4000,0
40945677,60,4800,4800,4800,36 months,BAT4694572,12.39,C,C1,Community Support Specialist,4 years,RENT,35000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,707xx,LA,25.07,0,0,51,97,8,1,1135,27,20,f,515.19,0,0,0,0,52,INDIVIDUAL,NULL,52th week,0,177,34484,4200,0
48472773,28,6250,6250,6250,36 months,NULL,14.65,C,C5,Senior Accountant,8 years,MORTGAGE,69300,Verified,n,NULL,credit_card,Credit card refinancing,224xx,VA,19.32,0,4,71,45,21,2,12962,34,41,f,621.18,0,0,0,0,71,INDIVIDUAL,NULL,39th week,0,265,277521,38100,0
44214899,48,8750,8750,8750,36 months,BAT5924421,17.57,D,D4,QA Analyst,1 year,RENT,111058,Verified,n,NULL,debt_consolidation,Debt consolidation,946xx,CA,9.31,1,1,16,75,13,1,2052,38,38,f,1144.92,0,0,0,0,70,INDIVIDUAL,NULL,43th week,0,0,16302,4300,0
33729657,51,14000,14000,14000,36 months,NULL,10.99,B,B3,Private Banker,2 years,MORTGAGE,68000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,212xx,MD,8.19,0,0,36,18,9,1,10174,40.9,20,f,901.14,0,0,0,0,49,INDIVIDUAL,NULL,30th week,0,4588,53864,25400,1
67820621,32,4800,4800,4800,36 months,BAT1586599,11.53,B,B5,Sales Associate,2 years,RENT,25000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,339xx,FL,15.12,0,0,60,53,6,1,2811,76,14,w,85.01,0,0,0,0,60,INDIVIDUAL,NULL,9th week,0,525,9188,3700,0
37666547,35,10000,10000,10000,36 months,BAT2558388,17.14,D,D4,Police Ofcr,10+ years,RENT,85000,Verified,n,NULL,debt_consolidation,Debt consolidation,953xx,CA,24.86,0,1,50,48,16,1,6938,59.1,36,f,898.43,0,0,0,0,50,INDIVIDUAL,NULL,26th week,0,345,9617,11300,1
37025607,37,7400,7400,7400,36 months,BAT2558388,17.86,D,D5,Heavy Equipment Operator,7 years,RENT,50000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,883xx,NM,22.95,2,1,19,118,9,1,2309,85.5,16,f,1231.04,0,0,0,0,26,INDIVIDUAL,NULL,56th week,0,75,41696,2700,0
69343641,38,24000,24000,24000,60 months,NULL,13.67,C,C4,MVS Driver,10+ years,MORTGAGE,80000,Source Verified,n,NULL,major_purchase,Major purchase,322xx,FL,14.75,0,0,26,64,6,1,5793,76.2,12,w,507.15,0,0,0,0,26,INDIVIDUAL,NULL,9th week,0,0,254163,7600,0
65632748,77,7000,7000,7000,36 months,BAT2252229,13.33,C,C3,Dental Assistant,2 years,MORTGAGE,34000,Verified,n,NULL,debt_consolidation,Debt consolidation,851xx,AZ,34.27,0,0,44,55,17,3,7594,38.2,28,w,214.99,0,0,0,0,44,INDIVIDUAL,NULL,13th week,0,795,153541,19900,0
18644192,32,14400,14400,14400,36 months,BAT2136391,10.99,B,B3,"Manager, Engineering",10+ years,OWN,91000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,301xx,GA,25.28,0,0,26,23,12,6,15714,62.1,19,f,2013.1,0,0,0,0,26,INDIVIDUAL,NULL,87th week,0,73,43996,25300,0
69394141,43,18825,18825,18825,36 months,BAT1586599,16.55,D,D2,Journeyman Plumber,2 years,MORTGAGE,65000,Verified,n,NULL,debt_consolidation,Debt consolidation,770xx,TX,25.04,0,0,33,76,8,1,8317,71,14,w,487.68,0,0,0,0,85,INDIVIDUAL,NULL,9th week,0,0,262230,11750,0
9266788,36,5000,5000,5000,36 months,NULL,23.1,E,E4,Production Technician,10+ years,RENT,30000,Not Verified,n,> To Payoff Credit Cards And Car<br>,other,cards and car,373xx,TN,25.08,0,1,34,114,13,1,8131,61.6,24,w,1786.8,0,0,0,0,34,INDIVIDUAL,NULL,117th week,0,0,12290,13200,0
26186343,29,10000,10000,10000,36 months,BAT2333412,7.69,A,A4,service tech,7 years,MORTGAGE,30000,Verified,n,NULL,debt_consolidation,Debt consolidation,480xx,MI,16.84,0,2,33,34,5,1,1519,15.5,27,f,866.32,0,0,0,0,33,INDIVIDUAL,NULL,74th week,0,0,9638,9800,0
18304095,32,15000,15000,14900,36 months,BAT2136391,9.17,B,B1,ACCOUNTANT,2 years,OWN,50000,Verified,n,NULL,debt_consolidation,Debt consolidation,481xx,MI,29.45,0,0,33,54,11,1,786,8,36,f,1739.63,0,0,0,0,33,INDIVIDUAL,NULL,87th week,0,0,20758,9800,0
30045492,41,10000,10000,10000,36 months,BAT2003848,12.99,C,C1,Administrative Assistant,2 years,RENT,40000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,740xx,OK,6.66,1,1,14,69,6,1,8424,69.6,23,f,1351.26,0,0,0,0,14,INDIVIDUAL,NULL,65th week,0,0,8424,12100,0
35113672,26,20000,20000,20000,36 months,BAT2078974,9.17,B,B1,Manager,8 years,MORTGAGE,78000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,977xx,OR,31.94,1,0,15,42,11,1,24645,44.2,25,w,1781.86,0,0,0,0,20,INDIVIDUAL,NULL,61th week,0,0,245854,55800,0
71320265,34,5000,5000,5000,36 months,NULL,12.59,C,C2,Real Estate Agent,2 years,MORTGAGE,60000,Source Verified,n,NULL,credit_card,Credit card refinancing,295xx,SC,13.46,0,1,69,69,10,8,5678,63.8,32,w,48.96,0,0,0,0,86,INDIVIDUAL,NULL,4th week,0,9625,18929,8900,0
65619801,57,16000,16000,16000,36 months,BAT2252229,12.29,C,C1,Mechanical Equipment Operator,10+ years,RENT,80000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,144xx,NY,14.57,0,1,38,39,11,1,4399,38.6,47,w,452.89,0,0,0,0,38,INDIVIDUAL,NULL,13th week,0,11181,49693,11400,0
61914014,36,12000,12000,12000,36 months,BAT4271519,9.17,B,B2,sec/treasurer,10+ years,OWN,185000,Verified,n,NULL,other,Other,601xx,IL,8.78,1,0,21,60,13,4,29895,79.7,36,w,341.17,0,0,0,0,35,INDIVIDUAL,NULL,17th week,0,1044,170583,37500,0
7357728,42,3000,3000,3000,36 months,BAT2833642,15.88,C,C4,National Billing Solutions,5 years,MORTGAGE,31850,Verified,n,NULL,debt_consolidation,personal loan,349xx,FL,17.29,0,1,61,47,19,1,9881,39.4,35,f,761.08,0,0,0,0,61,INDIVIDUAL,NULL,131th week,0,0,18978,25100,0
21339961,35,14000,14000,14000,36 months,BAT3461431,12.99,C,C1,Wafer Fab Tech II,10+ years,MORTGAGE,50000,Verified,n,NULL,debt_consolidation,Debt consolidation,953xx,CA,7.59,0,1,58,55,17,1,8262,34.4,46,w,151.55,0,0,0,0,58,INDIVIDUAL,NULL,4th week,0,0,208213,24000,1
6517363,52,7600,7600,7600,36 months,BAT2428731,13.11,B,B4,NULL,n/a,MORTGAGE,40000,Verified,n,NULL,credit_card,CC payoff,667xx,KS,16.23,0,0,75,64,12,1,8581,51.4,39,w,1301.75,0,0,0,0,75,INDIVIDUAL,NULL,87th week,0,0,138535,16700,1
34051170,36,6850,6850,6850,36 months,BAT2078974,17.57,D,D4,Support Associate,4 years,RENT,17300,Source Verified,n,NULL,debt_consolidation,Debt consolidation,447xx,OH,39.83,1,2,9,61,10,1,4577,46.2,29,f,1191.23,0,0,0,0,76,INDIVIDUAL,NULL,61th week,0,94,52618,9900,0
62775050,46,35000,35000,34750,60 months,BAT4271519,16.55,D,D2,SALES,5 years,MORTGAGE,600000,Source Verified,n,NULL,home_improvement,Home improvement,801xx,CO,6.79,0,1,74,118,14,1,131581,43.5,35,f,1867.03,0,0,0,0,74,INDIVIDUAL,NULL,17th week,0,0,235979,162200,0
68810754,60,16000,16000,16000,36 months,BAT1586599,14.33,C,C5,Directory Assistance,10+ years,MORTGAGE,47000,Verified,n,NULL,debt_consolidation,Debt consolidation,140xx,NY,39.84,2,1,8,34,15,4,6724,50.6,34,w,358.74,0,0,0,0,8,INDIVIDUAL,NULL,9th week,0,0,100796,13300,0
59669883,57,9575,9575,9575,36 months,BAT3873588,13.99,C,C4,Coordinator,8 years,MORTGAGE,55738,Source Verified,n,NULL,debt_consolidation,Debt consolidation,078xx,NJ,22.14,2,0,9,69,17,1,15986,65.2,28,w,525.27,0,0,0,1,9,INDIVIDUAL,NULL,22th week,0,98,42301,24500,0
70651501,48,10000,10000,10000,60 months,BAT2803411,16.99,D,D3,Care manager,1 year,RENT,49700,Not Verified,n,NULL,credit_card,Credit card refinancing,288xx,NC,15.36,0,1,64,46,7,1,7330,78.8,29,w,122.7,0,0,0,0,64,INDIVIDUAL,NULL,4th week,0,0,30279,9300,0
13378321,59,2400,2400,2400,36 months,NULL,23.7,F,F1,Mechanic,3 years,RENT,41000,Not Verified,n,NULL,medical,Medical expenses,294xx,SC,26.49,3,0,14,109,11,1,11300,80.1,21,f,392.05,0,294.52,53.0136,0,14,INDIVIDUAL,NULL,39th week,0,0,28760,14100,0
7657418,39,15000,15000,15000,36 months,BAT2833642,11.55,B,B3,NULL,7 years,MORTGAGE,95000,Source Verified,n,NULL,home_improvement,Kitchen upgrade,956xx,CA,12.16,0,0,57,44,7,1,8598,50.6,26,w,2692.86,0,0,0,0,57,INDIVIDUAL,NULL,126th week,0,0,59946,17000,0
56319063,44,12000,12000,12000,60 months,NULL,14.65,C,C5,LPTA,< 1 year,RENT,63500,Source Verified,n,NULL,debt_consolidation,Debt consolidation,240xx,VA,7.58,1,1,16,16,11,2,5026,36.7,28,w,843.77,0,0,0,0,18,INDIVIDUAL,NULL,31th week,0,147,51391,13700,0
25856143,27,10000,10000,10000,36 months,NULL,15.61,D,D1,Senior Input Control Specialist,10+ years,RENT,50000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,117xx,NY,24.89,0,1,59,36,13,3,5086,25.7,42,f,1716.88,0,0,0,0,59,INDIVIDUAL,NULL,70th week,0,0,30512,19800,0
48033670,59,16000,16000,16000,60 months,BAT1104812,18.84,E,E2,Director of Sales Operations,3 years,RENT,105000,Verified,n,NULL,debt_consolidation,Debt consolidation,191xx,PA,9.98,0,0,57,52,9,1,9500,66.4,19,w,2148.79,0,0,0,0,57,INDIVIDUAL,NULL,39th week,0,0,20565,14300,0
41645853,36,23325,23325,23325,36 months,BAT4694572,11.99,B,B5,Field Engineer,8 years,MORTGAGE,145000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,971xx,OR,8.7,0,0,74,79,13,1,10169,38.5,32,f,2411.83,0,0,0,0,74,INDIVIDUAL,NULL,52th week,0,0,336360,26400,0
37366911,44,5000,5000,5000,36 months,BAT2558388,8.19,A,A5,PROPOSALS,5 years,MORTGAGE,52000,Verified,n,NULL,credit_card,Credit card refinancing,357xx,AL,18.97,0,0,66,69,20,1,3475,14.7,49,f,399.22,0,0,0,0,66,INDIVIDUAL,NULL,61th week,0,0,106914,23600,0
64803208,50,18000,18000,17950,60 months,BAT4271519,14.65,C,C5,admin asst,10+ years,MORTGAGE,81000,Not Verified,n,NULL,credit_card,Credit card refinancing,752xx,TX,13.52,0,4,38,20,24,2,18444,28.6,37,f,637.06,0,0,0,0,43,INDIVIDUAL,NULL,13th week,0,0,278092,64600,0
65023316,41,12000,12000,11900,36 months,NULL,10.99,B,B4,registration,10+ years,RENT,44000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,959xx,CA,32.49,0,1,53,44,18,1,1966,5.6,25,f,307.25,0,0,0,0,70,INDIVIDUAL,NULL,13th week,0,0,52018,35300,0
24625485,47,12975,12975,12975,60 months,NULL,20.2,E,E3,Quality Assurance Inspector,8 years,MORTGAGE,41000,Verified,n,NULL,debt_consolidation,Debt consolidation,151xx,PA,26.26,0,2,33,109,12,1,6272,43,24,f,3396.79,0,0,0,0,55,INDIVIDUAL,NULL,78th week,0,0,107316,14450,0
17451958,32,7850,7850,7850,36 months,BAT5489674,18.92,D,D4,IT Technical Support Agent,2 years,MORTGAGE,28000,Verified,n,NULL,debt_consolidation,Debt consolidation,782xx,TX,31.5,2,1,6,61,9,1,5157,64,36,w,1949.51,0,0,0,0,57,INDIVIDUAL,NULL,91th week,0,0,15177,8050,0
33910282,38,12000,12000,12000,60 months,BAT2558388,14.99,C,C5,Radiologic. Technology,10+ years,MORTGAGE,60000,Verified,n,NULL,home_improvement,Home improvement,312xx,GA,4.1,0,1,56,49,10,1,5993,34.1,18,w,1911.6,0,0,0,0,56,INDIVIDUAL,NULL,61th week,0,1995,238991,17600,0
22289980,55,12000,12000,12000,60 months,BAT3193689,15.61,D,D1,Quality Engineer,3 years,MORTGAGE,70000,Verified,n,NULL,debt_consolidation,Debt consolidation,365xx,AL,21.28,0,1,82,46,10,1,40995,91.1,34,f,2020.18,0,0,0,0,82,INDIVIDUAL,NULL,61th week,0,303,267530,45000,1
70326068,38,11050,11050,11050,60 months,NULL,13.67,C,C4,Cost Engineer,3 years,MORTGAGE,110000,Not Verified,n,NULL,home_improvement,Home improvement,481xx,MI,14.95,0,3,67,75,21,1,28131,37.6,55,w,104.9,0,0,0,0,67,INDIVIDUAL,NULL,4th week,0,0,211184,74800,0
58834031,31,15000,15000,15000,36 months,BAT3873588,12.69,C,C2,Sales,3 years,OWN,65000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,797xx,TX,21.92,1,0,18,117,10,1,6587,39.7,15,w,875.17,0,0,0,0,84,INDIVIDUAL,NULL,26th week,0,218,54580,16600,0
7116769,38,12250,12250,12250,60 months,NULL,16.29,C,C4,Indian River School District,1 year,RENT,43000,Verified,n,NULL,debt_consolidation,Debt Consolidation,329xx,FL,16.05,1,0,16,34,11,1,4557,44.2,33,w,4190.52,0,0,0,0,16,INDIVIDUAL,NULL,135th week,0,0,24420,10300,0
59104049,29,15000,15000,15000,36 months,BAT3873588,11.53,B,B5,Owner,5 years,OWN,107000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,329xx,FL,7.35,0,0,73,56,11,1,10713,65.2,36,f,725.03,0,0,0,0,73,INDIVIDUAL,NULL,26th week,0,0,30779,15100,0
7213449,55,13250,13250,13250,36 months,BAT4808022,12.12,B,B3,RAXON,< 1 year,RENT,37000,Source Verified,n,NULL,credit_card,Debt free,245xx,VA,27.28,0,0,81,110,11,1,4806,31.8,21,f,2527.54,0,0,0,0,81,INDIVIDUAL,NULL,130th week,0,0,12413,15100,1
62069336,35,16000,16000,16000,36 months,BAT1780517,10.99,B,B4,Skilled Trade,10+ years,MORTGAGE,150000,Not Verified,n,NULL,credit_card,Credit card refinancing,484xx,MI,14.16,0,2,54,49,10,1,7664,89.1,30,w,545.74,0,0,0,0,54,INDIVIDUAL,NULL,17th week,0,0,23807,8600,0
70050978,40,28350,28350,28350,60 months,NULL,18.49,E,E2,Senior Auditot,5 years,MORTGAGE,66240,Source Verified,n,NULL,debt_consolidation,Debt consolidation,480xx,MI,18.38,0,0,77,86,18,1,11545,46,25,w,840.05,0,0,0,0,77,INDIVIDUAL,NULL,9th week,0,402,163473,25100,0
27630132,34,5500,5500,5500,36 months,BAT2333412,14.49,C,C4,Claims Examiner,4 years,RENT,42000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,282xx,NC,9.23,0,0,54,104,7,1,4780,56.2,14,f,874.11,0,0,0,0,55,INDIVIDUAL,NULL,70th week,0,808,10026,8500,0
16861327,32,9600,9600,9600,36 months,BAT5489674,11.99,B,B3,owner,< 1 year,RENT,61000,Source Verified,n,NULL,credit_card,Credit card refinancing,014xx,MA,16.07,0,0,28,79,6,1,11774,48.3,14,w,1468.76,0,0,0,0,54,INDIVIDUAL,NULL,87th week,0,0,35274,24400,0
46497172,33,7800,7800,7800,36 months,BAT1104812,12.69,C,C2,store mgr,9 years,RENT,45000,Verified,n,NULL,debt_consolidation,Debt consolidation,610xx,IL,23.36,0,1,60,89,16,1,5370,49.7,25,f,651.98,0,0,0,1,60,INDIVIDUAL,NULL,39th week,0,9408,32489,10800,0
47386959,33,22000,22000,22000,60 months,BAT1104812,18.84,E,E2,Case Manager,10+ years,MORTGAGE,80000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,148xx,NY,11.44,0,0,32,25,16,3,7285,23.1,27,f,2319.17,0,0,0,0,32,INDIVIDUAL,NULL,31th week,0,449,22022,31500,0
